type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
PE,80500.0,-0.12030057667072569,2025-05-06 13:00:00,2025-05-06,18.1,2025-05-06 14:00:00,8.9,Exit for Delta Adjustment,9.200000000000001
PE,80600.0,-0.6578893011402359,2025-05-06 13:20:00,2025-05-06,25.25,2025-05-06 14:25:00,25.05,Exit for Delta Adjustment,0.1999999999999993
CE,80600.0,0.4565654173041361,2025-05-06 13:00:00,2025-05-06,44.35,2025-05-06 15:20:00,49.4,Final Expiry Exit,-5.049999999999997
PE,80700.0,0.0,2025-05-06 14:00:00,2025-05-06,47.65,2025-05-06 15:20:00,53.05,Final Expiry Exit,-5.399999999999999
PE,80600.0,-0.4565654173041361,2025-05-06 14:25:00,2025-05-06,25.05,2025-05-06 15:20:00,2.45,Final Expiry Exit,22.6
CE,81300.0,0.4229004256698949,2025-05-13 13:00:00,2025-05-13,145.15,2025-05-13 15:20:00,0.75,Final Expiry Exit,144.4
PE,81000.0,-0.37082496160520656,2025-05-13 13:00:00,2025-05-13,163.3,2025-05-13 15:20:00,0.45,Final Expiry Exit,162.85000000000002
CE,81600.0,0.1895146242033034,2025-05-20 13:00:00,2025-05-20,102.6,2025-05-20 15:20:00,0.35,Final Expiry Exit,102.25
PE,81400.0,-0.49813518536481577,2025-05-20 13:00:00,2025-05-20,147.95,2025-05-20 15:20:00,207.95,Final Expiry Exit,-60.0
CE,81500.0,0.3086205611615124,2025-05-20 13:45:00,2025-05-20,40.4,2025-05-20 15:20:00,0.35,Final Expiry Exit,40.05
CE,81600.0,0.5109452848106469,2025-05-27 13:00:00,2025-05-27,148.05,2025-05-27 15:20:00,0.45,Final Expiry Exit,147.60000000000002
PE,81400.0,-0.33928152015978574,2025-05-27 13:00:00,2025-05-27,177.95,2025-05-27 15:20:00,0.5,Final Expiry Exit,177.45
PE,81200.0,-0.1716637646508612,2025-05-27 13:45:00,2025-05-27,47.35,2025-05-27 15:20:00,0.25,Final Expiry Exit,47.1
CE,80900.0,0.40345306850955037,2025-06-03 13:00:00,2025-06-03,206.35,2025-06-03 15:20:00,0.25,Final Expiry Exit,206.1
PE,80500.0,-0.3873776523189731,2025-06-03 13:00:00,2025-06-03,215.15,2025-06-03 15:20:00,0.15,Final Expiry Exit,215.0
CE,82600.0,0.07347944933335071,2025-06-10 13:00:00,2025-06-10,29.9,2025-06-10 14:45:00,4.7,Exit for Delta Adjustment,25.2
PE,82500.0,-0.9528814258198242,2025-06-10 13:00:00,2025-06-10,66.6,2025-06-10 14:50:00,96.9,Exit Max Delta Leg,-30.30000000000001
CE,81500.0,0.8213252350635755,2025-06-17 13:00:00,2025-06-17,48.55,2025-06-17 14:10:00,105.3,Exit Max Delta Leg,-56.75
PE,81400.0,-0.11971240216111428,2025-06-17 13:00:00,2025-06-17,49.8,2025-06-17 15:20:00,0.25,Final Expiry Exit,49.55
PE,81400.0,-0.11971240216111428,2025-06-17 13:15:00,2025-06-17,30.55,2025-06-17 15:20:00,0.25,Final Expiry Exit,30.3
CE,81700.0,0.23942480432222857,2025-06-17 14:10:00,2025-06-17,13.85,2025-06-17 15:20:00,0.3,Final Expiry Exit,13.549999999999999
PE,82600.0,-0.7200371349756252,2025-06-24 13:00:00,2025-06-24,112.25,2025-06-24 13:35:00,466.6,Exit Max Delta Leg,-354.35
CE,82800.0,0.12040270165388772,2025-06-24 13:00:00,2025-06-24,162.0,2025-06-24 15:20:00,0.3,Final Expiry Exit,161.7
CE,82900.0,0.08866944959532802,2025-06-24 13:15:00,2025-06-24,49.35,2025-06-24 15:20:00,0.25,Final Expiry Exit,49.1
PE,81800.0,-0.20907215124921574,2025-06-24 13:35:00,2025-06-24,54.4,2025-06-24 15:20:00,0.15,Final Expiry Exit,54.25
CE,83700.0,0.47616696376532275,2025-07-01 13:00:00,2025-07-01,72.8,2025-07-01 15:20:00,2.05,Final Expiry Exit,70.75
PE,83700.0,-0.5364820605703416,2025-07-01 13:00:00,2025-07-01,58.15,2025-07-01 15:20:00,3.6,Final Expiry Exit,54.55
CE,84200.0,0.0603150968050189,2025-07-01 13:00:00,2025-07-01,6.75,2025-07-01 15:20:00,0.15,Final Expiry Exit,6.6
CE,83600.0,0.18225619610424265,2025-07-08 13:00:00,2025-07-08,30.2,2025-07-08 15:20:00,109.0,Final Expiry Exit,-78.8
PE,83500.0,-0.5672823611676048,2025-07-08 13:00:00,2025-07-08,63.2,2025-07-08 15:20:00,0.5,Final Expiry Exit,62.7
CE,83500.0,0.3850261650633621,2025-07-08 13:35:00,2025-07-08,32.8,2025-07-08 15:20:00,207.8,Final Expiry Exit,-175.0
CE,82700.0,0.07964867737494391,2025-07-15 13:00:00,2025-07-15,51.6,2025-07-15 14:55:00,5.6,Exit for Delta Adjustment,46.0
PE,82600.0,0.0,2025-07-15 13:00:00,2025-07-15,53.1,2025-07-15 15:20:00,43.6,Final Expiry Exit,9.5
CE,82800.0,0.049667628219387534,2025-07-15 13:20:00,2025-07-15,17.65,2025-07-15 15:20:00,0.3,Final Expiry Exit,17.349999999999998
PE,82300.0,-0.9288827812099054,2025-07-22 13:00:00,2025-07-22,45.5,2025-07-22 14:35:00,102.0,Exit Max Delta Leg,-56.5
CE,82400.0,0.09906618473115891,2025-07-22 13:00:00,2025-07-22,36.55,2025-07-22 15:20:00,0.35,Final Expiry Exit,36.199999999999996
CE,82400.0,0.09906618473115891,2025-07-22 13:15:00,2025-07-22,21.55,2025-07-22 15:20:00,0.35,Final Expiry Exit,21.2
PE,82100.0,-0.19813236946231783,2025-07-22 14:35:00,2025-07-22,12.3,2025-07-22 15:20:00,0.2,Final Expiry Exit,12.100000000000001
CE,81000.0,0.7955282795489336,2025-07-29 13:00:00,2025-07-29,44.05,2025-07-29 13:35:00,130.55,Exit Max Delta Leg,-86.50000000000001
PE,80900.0,-0.05460217617502211,2025-07-29 13:00:00,2025-07-29,56.5,2025-07-29 14:20:00,5.4,Exit for Delta Adjustment,51.1
PE,80900.0,-0.05460217617502211,2025-07-29 13:10:00,2025-07-29,34.15,2025-07-29 15:20:00,0.15,Final Expiry Exit,34.0
CE,81200.0,0.636769829230414,2025-07-29 13:35:00,2025-07-29,42.15,2025-07-29 15:20:00,117.9,Final Expiry Exit,-75.75
PE,81300.0,-0.5821676530553919,2025-07-29 14:20:00,2025-07-29,77.0,2025-07-29 15:20:00,0.85,Final Expiry Exit,76.15
CE,80800.0,0.3221135425626271,2025-08-05 13:00:00,2025-08-05,59.65,2025-08-05 15:20:00,0.7,Final Expiry Exit,58.949999999999996
PE,80700.0,-0.4871573394291901,2025-08-05 13:00:00,2025-08-05,59.15,2025-08-05 15:20:00,0.9,Final Expiry Exit,58.25
CE,80900.0,0.165043796866563,2025-08-05 13:05:00,2025-08-05,23.7,2025-08-05 15:20:00,0.3,Final Expiry Exit,23.4
PE,80600.0,-0.9042528906599308,2025-08-12 13:00:00,2025-08-12,83.65,2025-08-12 14:20:00,202.05,Exit Max Delta Leg,-118.4
CE,80700.0,0.13089011839239184,2025-08-12 13:00:00,2025-08-12,68.15,2025-08-12 15:20:00,0.2,Final Expiry Exit,67.95
CE,80700.0,0.13089011839239184,2025-08-12 13:20:00,2025-08-12,40.5,2025-08-12 15:20:00,0.2,Final Expiry Exit,40.3
PE,80200.0,-0.2617802367847837,2025-08-12 14:20:00,2025-08-12,28.65,2025-08-12 15:20:00,0.3,Final Expiry Exit,28.349999999999998
CE,81800.0,0.16971368336890663,2025-08-19 13:00:00,2025-08-19,56.25,2025-08-19 15:20:00,0.1,Final Expiry Exit,56.15
PE,81600.0,-0.49359857805928486,2025-08-19 13:00:00,2025-08-19,62.7,2025-08-19 15:20:00,0.1,Final Expiry Exit,62.6
CE,81700.0,0.32388489469037823,2025-08-19 13:40:00,2025-08-19,35.65,2025-08-19 15:20:00,0.2,Final Expiry Exit,35.449999999999996
CE,81100.0,0.5233959537906829,2025-08-26 13:00:00,2025-08-26,56.3,2025-08-26 15:20:00,0.3,Final Expiry Exit,56.0
PE,81000.0,-0.3067616117745246,2025-08-26 13:00:00,2025-08-26,50.95,2025-08-26 15:20:00,219.4,Final Expiry Exit,-168.45
PE,80900.0,-0.21663434201615833,2025-08-26 13:10:00,2025-08-26,21.35,2025-08-26 15:20:00,120.7,Final Expiry Exit,-99.35
CE,78300.0,0.5070028365619199,2025-02-04 13:00:00,2025-02-04,212.3,2025-02-04 15:20:00,279.85,Final Expiry Exit,-67.55000000000001
PE,77900.0,-0.31750484180149235,2025-02-04 13:00:00,2025-02-04,218.65,2025-02-04 15:20:00,0.3,Final Expiry Exit,218.35
