Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2023-08-18,1333.933132,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-08-25,2302.097898,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-09-15,2281.2237090000003,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-09-22,1603.309571,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-09-29,1179.861737,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-10-06,2064.529747,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-10-13,-3297.670448,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-10-27,2973.053973,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-11-03,2558.55222,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-11-10,191.816791,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-11-17,3749.375002,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-11-24,2129.140332,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-12-01,2038.685513,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-12-08,3034.682531,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
2023-12-15,-3797.656921,-3096.12,3890.5,7781.0,"SENSEX_candle_5T_range_[70, 88]_delta_0,3_time_09,30.csv",initial_sl_-3096_initial_target_4863_final_target_7781.csv
