Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2021-06-10,1754.9625,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-06-17,622.12125,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-06-24,2300.82,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-07-01,2592.4425,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-07-08,-645.42375,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-07-15,1945.63875,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-07-22,2211.09,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-07-29,3138.3,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-08-05,1407.25875,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-08-12,3284.11125,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-08-18,681.94125,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-08-26,3856.14,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-09-02,1108.15875,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-09-09,3355.1475,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-09-16,895.05,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-09-23,1014.69,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-09-30,749.23875,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-10-07,2943.885,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-10-14,2540.1,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-10-21,-1164.47625,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-10-28,-4414.19625,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-11-03,-2221.3875,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-11-11,812.7975,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-11-18,274.4175,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-11-25,3228.03,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-12-02,158.51625,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-12-09,2663.47875,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-12-16,1325.00625,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-12-23,5826.46125,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2021-12-30,5837.6775,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-01-06,5198.35125,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-01-13,861.40125,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-01-20,-1175.76,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-01-27,-4888.11375,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-02-03,622.12125,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-02-10,1530.6375,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-02-17,4334.7,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-02-24,-5260.4775,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-03-03,981.04125,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-03-10,-4869.3075,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-03-17,2861.6325,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-03-24,8286.55875,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-03-31,-3105.28125,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-04-07,-2853.2775,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-04-13,775.41,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-04-21,-844.77,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-04-28,-1642.155,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-05-05,-4820.41125,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
2022-05-12,5923.66875,-4676.25,8818.12,17636.25,"NIFTY_candle_5T_range_[50, 75]_delta_0,4_time_09,30.csv",initial_sl_-4676_initial_target_11022_final_target_17636.csv
