DateTime,CE pnl,PE pnl,PnL Combined
2023-08-11 11:45:00,0.0,0.0,0.0
2023-08-11 11:46:00,-106.0,118.0,12.0
2023-08-11 11:47:00,-65.0,88.0,23.0
2023-08-11 11:48:00,20.0,79.0,99.0
2023-08-11 11:49:00,-18.0,81.0,63.0
2023-08-11 11:50:00,3.0,116.0,119.0
2023-08-11 11:51:00,-5.0,132.0,127.0
2023-08-11 11:52:00,7.0,127.0,134.0
2023-08-11 11:53:00,-2.0,114.0,112.0
2023-08-11 11:54:00,-33.0,127.0,94.0
2023-08-11 11:55:00,7.0,121.0,128.0
2023-08-11 11:56:00,198.0,-33.0,165.0
2023-08-11 11:57:00,184.0,42.0,226.0
2023-08-11 11:58:00,227.0,-34.0,193.0
2023-08-11 11:59:00,130.0,121.0,251.0
2023-08-11 12:00:00,-65.0,88.0,23.0
2023-08-11 12:01:00,-86.0,147.0,61.0
2023-08-11 12:02:00,14.0,115.0,129.0
2023-08-11 12:03:00,21.0,109.0,130.0
2023-08-11 12:04:00,110.0,50.0,160.0
2023-08-11 12:05:00,293.0,-8.0,285.0
2023-08-11 12:06:00,170.0,61.0,231.0
2023-08-11 12:07:00,84.0,116.0,200.0
2023-08-11 12:08:00,126.0,122.0,248.0
2023-08-11 12:09:00,51.0,205.0,256.0
2023-08-11 12:10:00,131.0,150.0,281.0
2023-08-11 12:11:00,150.0,109.0,259.0
2023-08-11 12:12:00,422.0,99.0,521.0
2023-08-11 12:13:00,108.0,189.0,297.0
2023-08-11 12:14:00,129.0,142.0,271.0
2023-08-11 12:15:00,182.0,126.0,308.0
2023-08-11 12:16:00,170.0,117.0,287.0
2023-08-11 12:17:00,139.0,161.0,300.0
2023-08-11 12:18:00,155.0,121.0,276.0
2023-08-11 12:19:00,136.0,99.0,235.0
2023-08-11 12:20:00,253.0,62.0,315.0
2023-08-11 12:21:00,212.0,111.0,323.0
2023-08-11 12:22:00,182.0,124.0,306.0
2023-08-11 12:23:00,166.0,118.0,284.0
2023-08-11 12:24:00,153.0,147.0,300.0
2023-08-11 12:25:00,176.0,132.0,308.0
2023-08-11 12:26:00,133.0,184.0,317.0
2023-08-11 12:27:00,259.0,152.0,411.0
2023-08-11 12:28:00,192.0,133.0,325.0
2023-08-11 12:29:00,319.0,111.0,430.0
2023-08-11 12:30:00,272.0,132.0,404.0
2023-08-11 12:31:00,283.0,98.0,381.0
2023-08-11 12:32:00,277.0,120.0,397.0
2023-08-11 12:33:00,226.0,174.0,400.0
2023-08-11 12:34:00,312.0,126.0,438.0
2023-08-11 12:35:00,212.0,191.0,403.0
2023-08-11 12:36:00,226.0,186.0,412.0
2023-08-11 12:37:00,259.0,194.0,453.0
2023-08-11 12:38:00,267.0,168.0,435.0
2023-08-11 12:39:00,204.0,199.0,403.0
2023-08-11 12:40:00,135.0,237.0,372.0
2023-08-11 12:41:00,194.0,214.0,408.0
2023-08-11 12:42:00,256.0,225.0,481.0
2023-08-11 12:43:00,349.0,161.0,510.0
2023-08-11 12:44:00,278.0,207.0,485.0
2023-08-11 12:45:00,207.0,266.0,473.0
2023-08-11 12:46:00,76.0,337.0,413.0
2023-08-11 12:47:00,54.0,381.0,435.0
2023-08-11 12:48:00,149.0,352.0,501.0
2023-08-11 12:49:00,229.0,291.0,520.0
2023-08-11 12:50:00,257.0,277.0,534.0
2023-08-11 12:51:00,273.0,257.0,530.0
2023-08-11 12:52:00,327.0,196.0,523.0
2023-08-11 12:53:00,448.0,109.0,557.0
2023-08-11 12:54:00,576.0,-36.0,540.0
2023-08-11 12:55:00,544.0,13.0,557.0
2023-08-11 12:56:00,462.0,4.0,466.0
2023-08-11 12:57:00,434.0,82.0,516.0
2023-08-11 12:58:00,458.0,64.0,522.0
2023-08-11 12:59:00,502.0,28.0,530.0
2023-08-11 13:00:00,570.0,-26.0,544.0
2023-08-11 13:01:00,419.0,132.0,551.0
2023-08-11 13:02:00,256.0,298.0,554.0
2023-08-11 13:03:00,-259.0,616.0,357.0
2023-08-11 13:04:00,-535.0,708.0,173.0
2023-08-11 13:05:00,-553.0,679.0,126.0
2023-08-11 13:06:00,-483.0,682.0,199.0
2023-08-11 13:07:00,-883.0,793.0,-90.0
2023-08-11 13:08:00,-646.0,791.0,145.0
2023-08-11 13:09:00,-538.0,769.0,231.0
2023-08-11 13:10:00,-317.0,744.0,427.0
2023-08-11 13:11:00,-463.0,743.0,280.0
