DateTime,CE pnl,PE pnl,PnL Combined
2023-08-11 11:45:00,0.0,0.0,0.0
2023-08-11 11:46:00,-106.0,187.0,81.0
2023-08-11 11:47:00,-65.0,158.0,93.0
2023-08-11 11:48:00,20.0,151.0,171.0
2023-08-11 11:49:00,-18.0,166.0,148.0
2023-08-11 11:50:00,3.0,208.0,211.0
2023-08-11 11:51:00,-5.0,221.0,216.0
2023-08-11 11:52:00,7.0,230.0,237.0
2023-08-11 11:53:00,-2.0,212.0,210.0
2023-08-11 11:54:00,-33.0,234.0,201.0
2023-08-11 11:55:00,7.0,234.0,241.0
2023-08-11 11:56:00,198.0,11.0,209.0
2023-08-11 11:57:00,184.0,108.0,292.0
2023-08-11 11:58:00,227.0,-2.0,225.0
2023-08-11 11:59:00,130.0,205.0,335.0
2023-08-11 12:00:00,-65.0,157.0,92.0
2023-08-11 12:01:00,-86.0,218.0,132.0
2023-08-11 12:02:00,14.0,144.0,158.0
2023-08-11 12:03:00,21.0,153.0,174.0
2023-08-11 12:04:00,110.0,28.0,138.0
2023-08-11 12:05:00,293.0,-62.0,231.0
2023-08-11 12:06:00,170.0,51.0,221.0
2023-08-11 12:07:00,84.0,157.0,241.0
2023-08-11 12:08:00,126.0,142.0,268.0
2023-08-11 12:09:00,51.0,260.0,311.0
2023-08-11 12:10:00,131.0,174.0,305.0
2023-08-11 12:11:00,150.0,117.0,267.0
2023-08-11 12:12:00,422.0,95.0,517.0
2023-08-11 12:13:00,108.0,228.0,336.0
2023-08-11 12:14:00,129.0,177.0,306.0
2023-08-11 12:15:00,182.0,159.0,341.0
2023-08-11 12:16:00,170.0,138.0,308.0
2023-08-11 12:17:00,139.0,180.0,319.0
2023-08-11 12:18:00,155.0,120.0,275.0
2023-08-11 12:19:00,136.0,115.0,251.0
2023-08-11 12:20:00,253.0,31.0,284.0
2023-08-11 12:21:00,212.0,120.0,332.0
2023-08-11 12:22:00,182.0,138.0,320.0
2023-08-11 12:23:00,166.0,136.0,302.0
2023-08-11 12:24:00,153.0,173.0,326.0
