DateTime,CE pnl,PE pnl,PnL Combined
2021-06-10 10:15:00,0.0,0.0,0.0
2021-06-10 10:16:00,-101.25,127.5,26.25
2021-06-10 10:17:00,-138.75,202.5,63.75
2021-06-10 10:18:00,-71.25,82.5,11.25
2021-06-10 10:19:00,-120.0,146.25,26.25
2021-06-10 10:20:00,-97.5,127.5,30.0
2021-06-10 10:21:00,-52.5,150.0,97.5
2021-06-10 10:22:00,-153.75,217.5,63.75
2021-06-10 10:23:00,-150.0,217.5,67.5
2021-06-10 10:24:00,-468.75,581.25,112.5
2021-06-10 10:25:00,-600.0,645.0,45.0
2021-06-10 10:26:00,-442.5,491.25,48.75
2021-06-10 10:27:00,-675.0,671.25,-3.75
2021-06-10 10:28:00,-637.5,656.25,18.75
2021-06-10 10:29:00,-637.5,693.75,56.25
2021-06-10 10:30:00,-566.25,648.75,82.5
2021-06-10 10:31:00,-363.75,525.0,161.25
2021-06-10 10:32:00,-438.75,585.0,146.25
2021-06-10 10:33:00,-453.75,626.25,172.5
2021-06-10 10:34:00,-558.75,693.75,135.0
2021-06-10 10:35:00,-502.5,663.75,161.25
2021-06-10 10:36:00,-450.0,615.0,165.0
2021-06-10 10:37:00,-311.25,521.25,210.0
2021-06-10 10:38:00,-345.0,532.5,187.5
2021-06-10 10:39:00,-371.25,607.5,236.25
2021-06-10 10:40:00,-427.5,656.25,228.75
2021-06-10 10:41:00,-506.25,723.75,217.5
2021-06-10 10:42:00,-423.75,648.75,225.0
2021-06-10 10:43:00,-483.75,693.75,210.0
2021-06-10 10:44:00,-562.5,787.5,225.0
2021-06-10 10:45:00,-607.5,907.5,300.0
2021-06-10 10:46:00,-622.5,907.5,285.0
2021-06-10 10:47:00,-476.25,802.5,326.25
2021-06-10 10:48:00,-472.5,768.75,296.25
2021-06-10 10:49:00,-487.5,802.5,315.0
2021-06-10 10:50:00,-506.25,828.75,322.5
2021-06-10 10:51:00,-472.5,813.75,341.25
2021-06-10 10:52:00,-472.5,828.75,356.25
2021-06-10 10:53:00,-510.0,855.0,345.0
2021-06-10 10:54:00,-562.5,866.25,303.75
2021-06-10 10:55:00,-543.75,855.0,311.25
2021-06-10 10:56:00,-420.0,705.0,285.0
2021-06-10 10:57:00,-487.5,791.25,303.75
2021-06-10 10:58:00,-521.25,858.75,337.5
2021-06-10 10:59:00,-525.0,858.75,333.75
2021-06-10 11:00:00,-585.0,1001.25,416.25
2021-06-10 11:01:00,-626.25,1091.25,465.0
2021-06-10 11:02:00,-562.5,1031.25,468.75
2021-06-10 11:03:00,-476.25,915.0,438.75
2021-06-10 11:04:00,-483.75,918.75,435.0
2021-06-10 11:05:00,-292.5,731.25,438.75
2021-06-10 11:06:00,15.0,427.5,442.5
2021-06-10 11:07:00,-60.0,517.5,457.5
2021-06-10 11:08:00,37.5,337.5,375.0
2021-06-10 11:09:00,-7.5,356.25,348.75
2021-06-10 11:10:00,7.5,360.0,367.5
2021-06-10 11:11:00,93.75,240.0,333.75
2021-06-10 11:12:00,232.5,123.75,356.25
2021-06-10 11:13:00,97.5,326.25,423.75
2021-06-10 11:14:00,75.0,322.5,397.5
2021-06-10 11:15:00,105.0,281.25,386.25
2021-06-10 11:16:00,120.0,232.5,352.5
2021-06-10 11:17:00,-75.0,528.75,453.75
2021-06-10 11:18:00,-37.5,461.25,423.75
2021-06-10 11:19:00,-48.75,487.5,438.75
2021-06-10 11:20:00,-67.5,491.25,423.75
2021-06-10 11:21:00,-146.25,746.25,600.0
2021-06-10 11:22:00,-67.5,596.25,528.75
2021-06-10 11:23:00,-116.25,675.0,558.75
2021-06-10 11:24:00,-146.25,731.25,585.0
2021-06-10 11:25:00,-157.5,787.5,630.0
2021-06-10 11:26:00,-153.75,813.75,660.0
2021-06-10 11:27:00,-123.75,738.75,615.0
2021-06-10 11:28:00,-120.0,765.0,645.0
2021-06-10 11:29:00,-142.5,813.75,671.25
2021-06-10 11:30:00,-11.25,656.25,645.0
2021-06-10 11:31:00,-105.0,825.0,720.0
2021-06-10 11:32:00,-116.25,806.25,690.0
2021-06-10 11:33:00,-30.0,705.0,675.0
2021-06-10 11:34:00,-135.0,885.0,750.0
2021-06-10 11:35:00,-172.5,873.75,701.25
2021-06-10 11:36:00,-266.25,971.25,705.0
2021-06-10 11:37:00,-337.5,975.0,637.5
2021-06-10 11:38:00,-307.5,978.75,671.25
2021-06-10 11:39:00,-266.25,948.75,682.5
2021-06-10 11:40:00,-217.5,926.25,708.75
2021-06-10 11:41:00,-123.75,791.25,667.5
2021-06-10 11:42:00,-15.0,630.0,615.0
2021-06-10 11:43:00,-45.0,641.25,596.25
