Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2021-06-10,2030.7401775,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-06-17,-64.86729,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-06-24,3551.5739475,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-07-01,1374.6942375,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-07-08,-2192.576325,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-07-15,1717.6273425,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-07-22,912.4800524999999,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-07-29,1378.4217712500001,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-08-05,2970.0786825,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-08-12,1900.27649625,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-08-18,498.72380625,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-08-26,1430.60724375,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-09-02,-502.481205,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-09-09,1766.08528125,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-09-16,319.80218625000003,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-09-23,547.1817450000001,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-09-30,-3154.57243125,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-10-07,2712.87885375,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
2021-10-14,1594.61872875,-2085.47,6132.66,7008.75,"NIFTY_candle_5T_range_[66, 66]_delta_0,3_time_11,45.csv",initial_sl_-2085_initial_target_7008_final_target_7008.csv
