Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2023-08-11,2504.875734,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-08-18,-2591.45213,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-08-25,2381.618618,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-09-15,1006.904171,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-09-22,-668.968931,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-09-29,2107.272134,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-10-06,1463.1543020000001,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-10-13,-2430.49069,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-10-27,2957.149829,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-11-03,-692.1071380000001,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-11-10,600.3544899999999,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-11-17,711.683498,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-11-24,289.229673,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-12-01,2174.864746,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-12-08,2297.127853,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-12-15,-2357.052033,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-12-22,-675.004985,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2023-12-29,2560.540238,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
2024-01-05,1933.320559,-2300.62,8533.0,9752.0,"SENSEX_candle_5T_range_[50, 50]_delta_0,4_time_11,45.csv",initial_sl_-2300_initial_target_8533_final_target_9752.csv
