date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2023-08-11,75.1,80.4,155.5,62.70000000000002
2023-08-18,45.35,82.2,127.55000000000001,-49.550000000000004
2023-08-25,63.55,75.15,138.7,42.050000000000004
2023-09-15,113.7,63.9,177.6,159.9
2023-09-22,60.6,62.5,123.1,59.55
2023-09-29,54.85,81.8,136.65,-54.0
2023-10-06,87.55,45.4,132.95,27.349999999999994
2023-10-13,80.8,57.35,138.15,-302.40000000000003
2023-10-27,62.75,65.9,128.65,153.10000000000002
2023-11-03,44.9,68.5,113.4,-28.000000000000007
2023-11-10,42.0,46.95,88.95,33.650000000000006
2023-11-17,50.75,50.15,100.9,35.74999999999999
2023-11-24,32.8,45.35,78.15,107.64999999999999
2023-12-01,71.75,58.65,130.39999999999998,114.25
2023-12-08,32.1,43.35,75.45,81.85000000000001
2023-12-15,58.45,64.4,122.85000000000001,-277.75
2023-12-22,67.1,65.6,132.7,85.39999999999999
2023-12-29,72.85,87.95,160.8,198.75
2024-01-05,57.35,51.4,108.75,103.95
2024-01-12,52.45,74.3,126.75,132.25
2024-01-19,67.0,82.0,149.0,183.1
2024-01-25,143.5,127.7,271.2,348.9
2024-02-02,173.65,118.75,292.4,-271.94999999999993
2024-02-09,99.65,95.6,195.25,268.85
2024-02-16,90.0,88.45,178.45,195.3
2024-02-23,67.45,60.3,127.75,140.4
2024-03-01,185.15,169.9,355.05,263.85
2024-03-07,63.1,57.25,120.35,119.85
2024-03-15,65.15,78.85,144.0,98.85000000000001
2024-03-22,138.15,79.45,217.60000000000002,172.7
2024-03-28,103.55,101.05,204.6,-583.8499999999999
2024-04-05,70.65,78.3,148.95,142.5
2024-04-12,73.5,97.05,170.55,32.30000000000004
2024-04-19,145.2,180.3,325.5,-41.45000000000004
2024-04-26,80.75,123.9,204.65,-44.0
2024-05-03,139.05,206.5,345.55,-284.8
2024-05-10,116.0,98.6,214.6,245.8
2024-05-17,142.15,130.0,272.15,318.85
2024-05-24,68.45,103.25,171.7,170.95
2024-06-07,226.45,193.45,419.9,231.10000000000002
2024-06-14,41.65,61.3,102.94999999999999,120.55
2024-06-21,91.25,133.95,225.2,-324.3
2024-06-28,116.15,113.6,229.75,11.550000000000011
2024-07-05,60.35,96.6,156.95,-106.15
2024-07-12,151.3,131.2,282.5,325.7
2024-07-19,60.8,74.2,135.0,15.849999999999998
2024-07-26,95.25,90.6,185.85,-56.60000000000002
2024-08-02,88.8,104.7,193.5,6.100000000000001
2024-08-09,77.1,67.5,144.6,144.14999999999998
2024-08-16,137.65,143.05,280.70000000000005,43.2
2024-08-23,47.1,85.3,132.4,146.05
2024-08-30,94.9,120.25,215.15,244.4
2024-09-06,110.75,116.6,227.35,-5.450000000000006
2024-09-13,50.0,88.15,138.15,155.95
2024-09-20,172.8,136.0,308.8,-656.8499999999999
2024-09-27,97.6,88.85,186.45,43.10000000000001
2024-10-18,98.85,119.9,218.75,251.45
2024-10-25,93.75,102.6,196.35,198.25
2024-10-31,48.45,52.5,100.95,24.54999999999999
2024-11-08,32.45,37.85,70.30000000000001,108.39999999999999
2024-11-14,47.55,115.4,162.95,214.3
2024-11-22,214.25,248.25,462.5,-90.39999999999996
2024-11-29,82.95,105.55,188.5,214.5
2024-12-06,91.6,84.55,176.14999999999998,200.6
2024-12-13,244.75,229.55,474.3,-263.79999999999995
2024-12-20,115.75,120.75,236.5,-240.79999999999998
2025-01-07,74.1,72.0,146.1,162.65
2025-01-14,43.0,78.4,121.4,46.9
2025-01-21,302.3,386.55,688.85,-77.69999999999997
2025-01-28,178.65,133.6,312.25,45.400000000000034
2025-02-04,204.9,204.4,409.3,47.89999999999999
2025-02-11,92.45,52.55,145.0,-725.65
2025-02-18,105.95,143.9,249.85000000000002,215.95000000000005
2025-02-25,57.9,40.55,98.44999999999999,111.5
2025-03-04,34.7,44.3,79.0,78.5
2025-03-11,56.6,51.6,108.2,-9.249999999999996
2025-03-18,100.5,84.35,184.85,49.349999999999994
2025-03-25,99.05,99.65,198.7,258.65
2025-04-01,110.2,112.55,222.75,229.14999999999998
2025-04-08,237.6,300.1,537.7,82.2
2025-04-15,47.65,49.2,96.85,124.65
