Date,Daily PnL,SL,Initial Target,Final Target,File Path,File Name
2021-06-10,1657.755,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-06-17,-62.43,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-06-24,2416.72125,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-07-01,2184.91875,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-07-08,-1371.345,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-07-15,1575.5025,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-07-22,199.6425,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-07-29,1407.25875,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-08-05,2981.2725,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-08-12,2917.71375,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-08-18,207.12,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-08-26,1227.79875,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-09-02,711.85125,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-09-09,2917.71375,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-09-16,603.4275,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-09-23,20.15,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-09-30,-246.73125,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-10-07,2880.32625,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-10-14,-1676.00625,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-10-21,2682.1725,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
2021-10-28,-1739.9475,-4271.72,10030.78,11463.75,"NIFTY_candle_5T_range_[50, 50]_delta_0,45_time_11,45.csv",initial_sl_-4271_initial_target_11463_final_target_11463.csv
