type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,23350.0,0.4976428137052944,2025-02-03 09:30:00,2025-02-06,132.55,2025-02-03 15:20:00,134.9,Final Expiry Exit,-2.3499999999999943
PE,23350.0,-0.5023085310927945,2025-02-03 09:30:00,2025-02-06,137.8,2025-02-03 15:20:00,99.45,Final Expiry Exit,38.35000000000001
CE,23500.0,0.7408775938499202,2025-02-04 09:30:00,2025-02-06,121.25,2025-02-04 13:35:00,242.0,Exit Max Delta Leg,-120.75
PE,23500.0,-0.3022857755245232,2025-02-04 09:30:00,2025-02-06,101.5,2025-02-04 15:20:00,30.5,Final Expiry Exit,71.0
PE,22950.0,-0.047937925861870144,2025-02-04 09:30:00,2025-02-06,10.6,2025-02-04 15:20:00,4.05,Final Expiry Exit,6.55
CE,23800.0,0.3502237013863933,2025-02-04 13:35:00,2025-02-06,71.0,2025-02-04 15:20:00,52.0,Final Expiry Exit,19.0
CE,23750.0,0.5436328579231808,2025-02-05 09:30:00,2025-02-06,76.0,2025-02-05 15:20:00,50.6,Final Expiry Exit,25.4
PE,23750.0,-0.4726371394139733,2025-02-05 09:30:00,2025-02-06,104.3,2025-02-05 15:20:00,113.95,Final Expiry Exit,-9.650000000000006
PE,23350.0,-0.07099571850920755,2025-02-05 09:30:00,2025-02-06,9.65,2025-02-05 15:20:00,7.2,Final Expiry Exit,2.45
CE,23700.0,0.508748455642222,2025-02-06 09:30:00,2025-02-06,60.6,2025-02-06 15:20:00,0.1,Final Expiry Exit,60.5
PE,23700.0,-0.49276218908361297,2025-02-06 09:30:00,2025-02-06,78.6,2025-02-06 15:20:00,99.1,Final Expiry Exit,-20.5
CE,23650.0,0.4767079755737749,2025-02-07 09:30:00,2025-02-13,179.0,2025-02-07 15:20:00,120.3,Final Expiry Exit,58.7
PE,23650.0,-0.5236498323658988,2025-02-07 09:30:00,2025-02-13,210.5,2025-02-07 15:20:00,185.3,Final Expiry Exit,25.19999999999999
CE,23450.0,0.5417670307040043,2025-02-10 09:30:00,2025-02-13,162.1,2025-02-10 15:20:00,121.4,Final Expiry Exit,40.69999999999999
PE,23450.0,-0.4603665838050378,2025-02-10 09:30:00,2025-02-13,136.25,2025-02-10 15:20:00,156.1,Final Expiry Exit,-19.849999999999994
