type,strike,delta,entry_date,expiry_date,entry_price,exit_date,exit_price,exit_reason,Total_Returns
CE,77100.0,0.533928259108879,2025-02-03 11:45:00,2025-02-04,191.25,2025-02-03 15:20:00,359.4,Final Expiry Exit,-168.14999999999998
PE,76800.0,-0.29513831876615904,2025-02-03 11:45:00,2025-02-04,190.45,2025-02-03 15:20:00,137.75,Final Expiry Exit,52.69999999999999
PE,76600.0,-0.23878994034271994,2025-02-03 13:05:00,2025-02-04,96.8,2025-02-03 15:20:00,104.2,Final Expiry Exit,-7.400000000000006
PE,77300.0,-0.14722496681248332,2025-02-04 12:50:00,2025-02-04,123.0,2025-02-04 13:35:00,74.35,Exit for Delta Adjustment,48.650000000000006
CE,78000.0,0.8987357923740166,2025-02-04 11:45:00,2025-02-04,204.9,2025-02-04 14:55:00,517.0,Exit Max Delta Leg,-312.1
PE,77600.0,-0.026592907211774236,2025-02-04 11:45:00,2025-02-04,204.4,2025-02-04 15:20:00,0.3,Final Expiry Exit,204.1
PE,78100.0,-0.09153119819140915,2025-02-04 13:35:00,2025-02-04,235.25,2025-02-04 15:20:00,0.4,Final Expiry Exit,234.85
CE,78700.0,0.11812410540318338,2025-02-04 14:55:00,2025-02-04,15.05,2025-02-04 15:20:00,0.3,Final Expiry Exit,14.75
CE,78900.0,0.3987017185887366,2025-02-05 11:45:00,2025-02-11,398.15,2025-02-05 15:20:00,352.4,Final Expiry Exit,45.75
PE,78200.0,-0.4105250270222657,2025-02-05 11:45:00,2025-02-11,444.85,2025-02-05 15:20:00,466.05,Final Expiry Exit,-21.19999999999999
CE,78500.0,0.3891437289860376,2025-02-06 11:45:00,2025-02-11,387.0,2025-02-06 15:20:00,394.3,Final Expiry Exit,-7.300000000000011
PE,77700.0,-0.38711334802733527,2025-02-06 11:45:00,2025-02-11,379.35,2025-02-06 15:20:00,332.95,Final Expiry Exit,46.400000000000034
CE,79200.0,0.09692124822641052,2025-02-07 12:05:00,2025-02-11,91.9,2025-02-07 14:10:00,54.55,Exit for Delta Adjustment,37.35000000000001
CE,78600.0,0.20313874692530443,2025-02-07 11:45:00,2025-02-11,325.4,2025-02-07 15:20:00,167.6,Final Expiry Exit,157.79999999999998
PE,78100.0,-0.6989073663799344,2025-02-07 11:45:00,2025-02-11,290.4,2025-02-07 15:20:00,462.65,Final Expiry Exit,-172.25
CE,77600.0,0.49576861945463,2025-02-07 14:10:00,2025-02-11,455.45,2025-02-07 15:20:00,594.55,Final Expiry Exit,-139.09999999999997
CE,77600.0,0.3293102416386351,2025-02-10 11:45:00,2025-02-11,233.7,2025-02-10 15:20:00,240.05,Final Expiry Exit,-6.350000000000023
PE,77200.0,-0.4995116535153257,2025-02-10 11:45:00,2025-02-11,234.7,2025-02-10 15:20:00,217.9,Final Expiry Exit,16.799999999999983
CE,78100.0,0.17020141187669063,2025-02-10 12:10:00,2025-02-11,84.95,2025-02-10 15:20:00,105.25,Final Expiry Exit,-20.299999999999997
PE,76900.0,-0.7471271127732366,2025-02-11 11:45:00,2025-02-11,52.55,2025-02-11 13:00:00,245.5,Exit Max Delta Leg,-192.95
PE,76500.0,-0.7368781358942974,2025-02-11 13:00:00,2025-02-11,60.0,2025-02-11 13:15:00,734.05,Exit Max Delta Leg,-674.05
CE,77000.0,0.07267772177028858,2025-02-11 11:45:00,2025-02-11,92.45,2025-02-11 15:20:00,0.2,Final Expiry Exit,92.25
CE,77200.0,0.0471188254780954,2025-02-11 12:20:00,2025-02-11,21.8,2025-02-11 15:20:00,0.1,Final Expiry Exit,21.7
PE,75600.0,-0.11979654724838398,2025-02-11 13:15:00,2025-02-11,27.5,2025-02-11 15:20:00,0.1,Final Expiry Exit,27.4
CE,76600.0,0.40792676433401853,2025-02-12 11:45:00,2025-02-18,417.15,2025-02-12 15:20:00,422.7,Final Expiry Exit,-5.550000000000011
PE,75900.0,-0.40504956300357,2025-02-12 11:45:00,2025-02-18,447.3,2025-02-12 15:20:00,377.25,Final Expiry Exit,70.05000000000001
CE,77100.0,0.2899161103964304,2025-02-13 11:45:00,2025-02-18,371.3,2025-02-13 15:20:00,189.2,Final Expiry Exit,182.10000000000002
PE,76500.0,-0.5232655313491527,2025-02-13 11:45:00,2025-02-18,357.35,2025-02-13 15:20:00,594.45,Final Expiry Exit,-237.10000000000002
